 5.409600E-05     2.365144E+02
 5.463900E-05     2.388139E+02
 5.518800E-05     2.411316E+02
 5.574300E-05     2.434766E+02
 5.630300E-05     2.458400E+02
 5.686900E-05     2.482306E+02
 5.744100E-05     2.506396E+02
 5.801800E-05     2.530759E+02
 5.860100E-05     2.555305E+02
 5.919000E-05     2.580124E+02
 5.978500E-05     2.605217E+02
 6.038600E-05     2.630493E+02
 6.099300E-05     2.656042E+02
 6.160600E-05     2.681866E+02
 6.222500E-05     2.707871E+02
 6.285000E-05     2.734151E+02
 6.348200E-05     2.760704E+02
 6.412000E-05     2.787531E+02
 6.476400E-05     2.814631E+02
 6.541500E-05     2.842006E+02
 6.607300E-05     2.869562E+02
 6.673700E-05     2.897393E+02
 6.740700E-05     2.925589E+02
 6.808500E-05     2.953967E+02
 6.876900E-05     2.982710E+02
 6.946000E-05     3.011635E+02
 7.015800E-05     3.040835E+02
 7.086300E-05     3.070399E+02
 7.157500E-05     3.100237E+02
 7.229500E-05     3.130349E+02
 7.302100E-05     3.160734E+02
 7.375500E-05     3.191394E+02
 7.449700E-05     3.222418E+02
 7.524500E-05     3.253716E+02
 7.600100E-05     3.285288E+02
 7.676500E-05     3.317224E+02
 7.753700E-05     3.349435E+02
 7.831600E-05     3.381919E+02
 7.910300E-05     3.414768E+02
 7.989800E-05     3.447982E+02
 8.070100E-05     3.481470E+02
 8.151200E-05     3.515232E+02
 8.233100E-05     3.549359E+02
 8.315900E-05     3.583851E+02
 8.399500E-05     3.618616E+02
 8.483900E-05     3.653746E+02
 8.569100E-05     3.689242E+02
 8.655300E-05     3.725102E+02
 8.742300E-05     3.761236E+02
 8.830100E-05     3.797735E+02
 8.918900E-05     3.834691E+02
 9.008500E-05     3.871920E+02
 9.099000E-05     3.909514E+02
 9.190500E-05     3.947473E+02
 9.282800E-05     3.985797E+02
 9.376100E-05     4.024486E+02
 9.470400E-05     4.063540E+02
 9.565500E-05     4.102960E+02
 9.661700E-05     4.142835E+02
 9.758800E-05     4.183075E+02
 9.856900E-05     4.223680E+02
 9.955900E-05     4.264651E+02
 1.005600E-04     4.306077E+02
 1.015700E-04     4.347869E+02
 1.025900E-04     4.390117E+02
 1.036200E-04     4.432729E+02
 1.046600E-04     4.475707E+02
 1.057200E-04     4.519232E+02
 1.067800E-04     4.563031E+02
 1.078500E-04     4.607378E+02
 1.089400E-04     4.652089E+02
 1.100300E-04     4.697257E+02
 1.111400E-04     4.742881E+02
 1.122500E-04     4.788870E+02
 1.133800E-04     4.835406E+02
 1.145200E-04     4.882307E+02
 1.156700E-04     4.929756E+02
 1.168300E-04     4.977570E+02
 1.180100E-04     5.025932E+02
 1.191900E-04     5.074658E+02
 1.203900E-04     5.123932E+02
 1.216000E-04     5.173662E+02
 1.228200E-04     5.223848E+02
 1.240600E-04     5.274582E+02
 1.253100E-04     5.325772E+02
 1.265600E-04     5.377510E+02
 1.278400E-04     5.429703E+02
 1.291200E-04     5.482353E+02
 1.304200E-04     5.535551E+02
 1.317300E-04     5.589296E+02
 1.330500E-04     5.643497E+02
 1.343900E-04     5.698337E+02
 1.357400E-04     5.753633E+02
 1.371100E-04     5.809477E+02
 1.384800E-04     5.865777E+02
 1.398800E-04     5.922715E+02
 1.412800E-04     5.980202E+02
 1.427000E-04     6.038235E+02
 1.441400E-04     6.096816E+02
 1.455800E-04     6.156036E+02
 1.470500E-04     6.215712E+02
 1.485200E-04     6.276027E+02
 1.500200E-04     6.336889E+02
 1.515300E-04     6.398390E+02
 1.530500E-04     6.460530E+02
 1.545900E-04     6.523126E+02
 1.561400E-04     6.586452E+02
 1.577100E-04     6.650326E+02
 1.592900E-04     6.714838E+02
 1.609000E-04     6.779989E+02
 1.625100E-04     6.845779E+02
 1.641500E-04     6.912207E+02
 1.658000E-04     6.979274E+02
 1.674600E-04     7.046889E+02
 1.691400E-04     7.115325E+02
 1.708400E-04     7.184308E+02
 1.725600E-04     7.253930E+02
 1.743000E-04     7.324282E+02
 1.760500E-04     7.395364E+02
 1.778200E-04     7.467085E+02
 1.796000E-04     7.539536E+02
 1.814100E-04     7.612626E+02
 1.832300E-04     7.686445E+02
 1.850700E-04     7.760995E+02
 1.869300E-04     7.836183E+02
 1.888100E-04     7.912192E+02
 1.907100E-04     7.988932E+02
 1.926300E-04     8.066401E+02
 1.945600E-04     8.144601E+02
 1.965200E-04     8.223530E+02
 1.984900E-04     8.303281E+02
 2.004900E-04     8.383761E+02
 2.025000E-04     8.464972E+02
 2.045400E-04     8.547095E+02
 2.065900E-04     8.629948E+02
 2.086700E-04     8.713531E+02
 2.107700E-04     8.798026E+02
 2.128900E-04     8.883252E+02
 2.150200E-04     8.969390E+02
